"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
5.95805555555556,0.718225,1587,2187.32187631339,0.104930967570195,-2.61323587651661,62.5,"BLRDE3"
6.24166666666667,0.74455,1628.25,2168.01589123851,0.0789114302068754,-150.820371093549,62.5,"BLRDE3"
6.52555555555556,0.769,1652.25,2129.02953598833,0.06781324907029,-243.833327235636,62.5,"BLRDE3"
6.80916666666667,0.7923,1658.75,2070.29498192198,0.0532778373697358,-320.242299950202,62.5,"BLRDE3"
7.09277777777778,0.81095,1638.75,1996.87590969846,0.0469261678552811,-358.99949996439,62.5,"BLRDE3"
7.37666666666667,0.822475,1564,1878.42182469908,0.0371607404989619,-423.860711304201,62.5,"BLRDE3"
7.66027777777778,0.83165,1450,1718.95974561115,0.0338866000539767,-386.137272945234,62.5,"BLRDE3"
7.94416666666667,0.8371,1336,1572.56372303695,0.0210134922587953,-332.088254565022,62.5,"BLRDE3"
8.22777777777778,0.846575,1235,1439.33874725584,0.0177263014795967,-263.255643527621,62.5,"BLRDE3"
8.51138888888889,0.85075,1146.5,1330.53433428552,0.0142480116934348,-202.293898379508,62.5,"BLRDE3"
8.79527777777778,0.85575,1075.75,1242.39316370685,0.0117494805780156,-145.166604336601,62.5,"BLRDE3"
9.07888888888889,0.860225,1025.75,1178.03382116508,0.0178762589486308,-106.980619313413,62.5,"BLRDE3"
9.3625,0.8627,986.5,1129.56502466561,0.0083607671762424,-62.2960395055472,62.5,"BLRDE3"
9.64638888888889,0.866525,961.25,1095.42506934165,0.0202855149755804,-45.5432348011243,62.5,"BLRDE3"
9.93,0.87185,944,1069.03863672531,-0.00187281810049351,-40.2869736788828,62.5,"BLRDE3"
10.2136111111111,0.8736,927,1047.85536790446,0.00765467205858552,-32.8449284751404,62.5,"BLRDE3"
10.4975,0.873475,922.75,1042.31379853523,0.00386847485526008,-22.4138629709117,62.5,"BLRDE3"
10.7811111111111,0.8794,921.5,1032.11353510664,0.00870823035030454,-3.13604620124659,62.5,"BLRDE3"
11.0647222222222,0.882625,918.75,1025.01778599802,-0.00195316488933744,-12.1844894042994,62.5,"BLRDE3"
11.3486111111111,0.88075,913.5,1021.96579510637,0.00429646538354578,-9.64491697555489,62.5,"BLRDE3"
11.6322222222222,0.8815,914.75,1022.74439274674,0.00603590546823119,-7.21544773011474,62.5,"BLRDE3"
11.9161111111111,0.88385,913.5,1019.42332980349,0.00222741524082225,3.99487341545789,62.5,"BLRDE3"
12.1997222222222,0.884725,914.5,1020.78912827045,-0.00410995552531727,9.31282900143389,62.5,"BLRDE3"
12.4833333333333,0.885825,912,1017.43351076535,-0.0191718081087915,8.6673261342101,62.5,"BLRDE3"
12.7672222222222,0.8842,915,1024.20421020594,-0.0308649768733682,7.54141334570129,62.5,"BLRDE3"
13.0508333333333,0.87805,914.5,1033.46735227699,0.00599124023318763,37.7195931055009,62.5,"BLRDE3"
13.3344444444444,0.882,923,1040.34909828228,0.00546225108322726,24.299281673018,62.5,"BLRDE3"
13.6183333333333,0.8847,932.5,1050.33856127564,0.0129270542351218,28.5571745286764,62.5,"BLRDE3"
13.9019444444444,0.887425,935.75,1052.29794013677,0.0111787952718164,14.5885529283409,62.5,"BLRDE3"
14.1855555555556,0.89035,940.75,1054.89126104409,0.0100054448678275,-0.981992756777824,62.5,"BLRDE3"
14.4694444444444,0.89165,940.75,1054.313283492,-0.000621415215190704,19.2746023598208,62.5,"BLRDE3"
14.7530555555556,0.894025,942.25,1054.06710793412,0.0035928198371397,-4.43161459436914,62.5,"BLRDE3"
15.0366666666667,0.895225,946.25,1057.4120764895,-0.0017195069457086,-6.09774129735725,62.5,"BLRDE3"
15.3205555555556,0.896575,943.25,1052.30951558453,0.00153393185954613,6.76946777660325,62.5,"BLRDE3"
15.6041666666667,0.895575,946.25,1057.15891634883,0.00599905509201086,-0.833422091385938,62.5,"BLRDE3"
15.8877777777778,0.896475,946.25,1056.50647034125,0.00140193179607144,-8.99539803539046,62.5,"BLRDE3"
16.1716666666667,0.8974,945.75,1055.84638600222,0.00459350761463417,-9.86858688742223,62.5,"BLRDE3"
16.4552777777778,0.8983,944.75,1053.69014135355,-0.00131016111990154,-7.88373756201206,62.5,"BLRDE3"
16.7388888888889,0.9001,944,1051.64961297611,-0.00165118501696774,9.1720553007508,62.5,"BLRDE3"
17.0227777777778,0.900575,944.5,1052.83202155278,0.00293823321320156,19.8160086494833,62.5,"BLRDE3"
17.3063888888889,0.9006,940.25,1049.09321810635,0.00695312577967447,29.299780399019,62.5,"BLRDE3"
17.5902777777778,0.8988,940.5,1052.41522801582,0.0107803150029101,30.1786889342045,62.5,"BLRDE3"
17.8738888888889,0.901675,946.25,1055.75638234646,0.0289183075121312,50.8077365931307,62.5,"BLRDE3"
